Unnamed: 0,property_type,location,price_lakh,rate_per_sqft,total_sqft,status,city
2995,2 BHK Apartment,Miyapur HMT Swarnapuri Colony,55.93,4700,1190.0,Under Construction,Hyderabad
2996,2 BHK Apartment,Miyapur HMT Swarnapuri Colony,50.29,4700,1070.0,Under Construction,Hyderabad
2997,2 BHK Independent Floor,Gaddi Annaram,50.0,5000,1000.0,Ready to move,Hyderabad
2998,2 BHK Independent Floor,Falaknuma,51.0,5100,1000.0,Ready to move,Hyderabad
2999,2 BHK Apartment,Himayat Nagar,55.0,5500,1000.0,Ready to move,Hyderabad
3000,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3001,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3002,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3003,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3004,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3005,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3006,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3007,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3008,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3009,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3010,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3011,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3012,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3013,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3014,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3015,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3016,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3017,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3018,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3019,3 BHK Apartment,Ameenpur,76.78,4799,1600.0,Under Construction,Hyderabad
3020,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3021,2 BHK Independent House,Aminpur,160.0,12800,1250.0,Under Construction,Hyderabad
3022,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3023,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3024,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3025,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3026,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3027,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3028,2 BHK Independent House,Aminpur,160.0,12800,1250.0,Under Construction,Hyderabad
3029,2 BHK Independent House,Aminpur,160.0,12800,1250.0,Under Construction,Hyderabad
3030,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3031,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3032,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3033,2 BHK Apartment,Ameenpur,54.05,4324,1250.0,Under Construction,Hyderabad
3034,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3035,4 BHK Independent House,Ameenpur,165.0,11458,1440.0,Under Construction,Hyderabad
3036,2 BHK Apartment,Miyapur,50.29,4700,1070.0,Under Construction,Hyderabad
3037,4 BHK Independent House,Ameenpur,165.0,13200,1250.0,Under Construction,Hyderabad
3038,2 BHK Apartment,Miyapur,53.48,4998,1070.0,Ready to move,Hyderabad
3039,2 BHK Apartment,Aminpur,55.18,4799,1150.0,Under Construction,Hyderabad
3040,3 BHK Villa,Tukkuguda,166.0,6484,2560.0,Under Construction,Hyderabad
3041,5 BHK Villa,Mallampet,176.0,5966,2950.0,Under Construction,Hyderabad
3042,4 BHK Villa,Yapral,1650.0,74660,2210.0,Under Construction,Hyderabad
3043,3 BHK Villa,Medchal,309.0,7974,3875.0,Under Construction,Hyderabad
3044,4 BHK Villa,Ranga Reddy,141.0,6157,2290.0,Under Construction,Hyderabad
3045,4 BHK Villa,Bandlaguda Jagir,339.0,10995,3083.0,Ready to move,Hyderabad
3046,3 BHK Villa,Beeramguda,148.0,8222,1800.0,Under Construction,Hyderabad
3047,3 BHK Villa,Shamirpet,176.0,5990,2938.0,Under Construction,Hyderabad
3048,4 BHK Villa,Srisailam Highway,298.0,14914,1998.0,Under Construction,Hyderabad
3049,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3050,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3051,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3052,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3053,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3054,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3055,2 BHK Independent House,Ameenpur,57.48,4598,1250.0,Under Construction,Hyderabad
3056,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3057,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3058,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3059,2 BHK Independent House,Ameenpur,160.0,13913,1150.0,Under Construction,Hyderabad
3060,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3061,4 BHK Villa,Tellapur,240.0,6666,3600.0,Under Construction,Hyderabad
3062,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3063,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3064,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3065,2 BHK Independent House,Aminpur,160.0,12800,1250.0,Under Construction,Hyderabad
3066,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3067,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3068,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3069,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3070,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3071,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3072,2 BHK Independent House,Aminpur,160.0,12800,1250.0,Under Construction,Hyderabad
3073,2 BHK Independent House,Aminpur,160.0,12800,1250.0,Under Construction,Hyderabad
3074,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
3075,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3076,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3077,2 BHK Apartment,Ameenpur,54.05,4324,1250.0,Under Construction,Hyderabad
3078,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
3079,2 BHK Apartment,Ameenpur,55.18,4799,1150.0,Under Construction,Hyderabad
3080,2 BHK Apartment,DLF Cyber City,81.0,7043,1150.0,Ready to move,Hyderabad
3081,2 BHK Apartment,DK Enclave,58.0,5321,1090.0,Ready to move,Hyderabad
3082,2 BHK Apartment,DK Road,51.0,5100,1000.0,Ready to move,Hyderabad
3083,2 BHK Apartment,Digwal,49.0,5444,900.0,Ready to move,Hyderabad
3084,2 BHK Apartment,Diamond Point Road,56.0,7000,800.0,Ready to move,Hyderabad
3085,2 BHK Apartment,Diamond Hill Colony,69.0,6900,1000.0,Ready to move,Hyderabad
3086,4 BHK Independent House,Ameenpur,1650.0,112474,1467.0,Under Construction,Hyderabad
3087,2 BHK Apartment,Miyapur HMT Swarnapuri Colony,51.34,4799,1070.0,Ready to move,Hyderabad
3088,3 BHK Apartment,Ameenpur,76.78,4799,1600.0,Under Construction,Hyderabad
3089,2 BHK Apartment,Ameenpur,55.18,4799,1150.0,Under Construction,Hyderabad
3090,2 BHK Apartment,Ameenpur,55.18,4799,1150.0,Under Construction,Hyderabad
3091,2 BHK Apartment,Miyapur HMT Swarnapuri Colony,53.48,4999,1070.0,Ready to move,Hyderabad
3092,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3093,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3094,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3095,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3096,5 BHK Villa,Rajendra Nagar,736.0,14989,4910.0,Ready to move,Hyderabad
3097,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3098,3 BHK Villa,Shamirpet,136.0,4628,2938.0,Under Construction,Hyderabad
3099,4 BHK Villa,Turkayamjal,326.0,8326,3915.0,Under Construction,Hyderabad
3100,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3101,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3102,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3103,2 BHK Apartment,Meerkhanpet,57.48,4999,1150.0,Under Construction,Hyderabad
3104,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3105,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3106,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3107,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3108,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3109,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3110,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3111,2 BHK Apartment,Ameenpur,574.0,49985,1150.0,Under Construction,Hyderabad
3112,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3113,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3114,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3115,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3116,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3117,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3118,2 BHK Apartment,Ameenpur,57.48,4998,1150.0,Under Construction,Hyderabad
3119,2 BHK Apartment,Ameenpur,57.48,4999,1150.0,Under Construction,Hyderabad
3120,Residential Plot,Bhuvanagiri,48.0,1777,2700.0,New,Hyderabad
3121,Residential Plot,Bachupally,190.0,10555,1800.0,Resale,Hyderabad
3122,Residential Plot,Kadthal,19.11,1444,1323.0,New,Hyderabad
3123,Residential Plot,Bhuvanagiri,47.0,1740,2700.0,New,Hyderabad
3124,Residential Plot,Bhongir,42.72,1777,2403.0,New,Hyderabad
3125,Residential Plot,Bhuvanagiri,31.0,1722,1800.0,New,Hyderabad
3126,Residential Plot,Shadnagar,21.58,1444,1494.0,New,Hyderabad
3127,Residential Plot,Shadnagar,25.09,1444,1737.0,New,Hyderabad
3128,Residential Plot,Shadnagar,21.58,1444,1494.0,New,Hyderabad
3129,Residential Plot,Mucherla,25.36,1055,2403.0,New,Hyderabad
3130,Residential Plot,Kandukur,22.8,1055,2160.0,New,Hyderabad
3131,Residential Plot,Mirkhanpet,21.09,1055,1998.0,New,Hyderabad
3132,Residential Plot,Srisailam Highway,22.05,1666,1323.0,New,Hyderabad
3133,Residential Plot,Srisailam Highway,21.6,1666,1296.0,New,Hyderabad
3134,Residential Plot,Srisailam Highway,25.05,1666,1503.0,New,Hyderabad
3135,Residential Plot,Srisailam Highway,25.05,1666,1503.0,New,Hyderabad
3136,Residential Plot,Kandukur,13.99,888,1575.0,New,Hyderabad
3137,Residential Plot,Mirkhanpet,14.39,888,1620.0,New,Hyderabad
3138,Residential Plot,Mirkhanpet,13.19,888,1485.0,New,Hyderabad
3139,Residential Plot,Medchal,33.6,3111,1080.0,Resale,Hyderabad
3140,Residential Plot,Mirkhanpet,14.69,1111,1323.0,New,Hyderabad
3141,Residential Plot,Shamshabad,35.75,25000,143.0,New,Hyderabad
3142,Residential Plot,Kadthal,20.3,1555,1305.0,New,Hyderabad
3143,Residential Plot,Bhuvanagiri,17.0,1888,900.0,New,Hyderabad
3144,Residential Plot,Mansanpally,23.0,1277,1800.0,New,Hyderabad
3145,Residential Plot,Mansanpally,20.7,1277,1620.0,New,Hyderabad
3146,Residential Plot,Srisailam Highway,30.0,1666,1800.0,New,Hyderabad
3147,Residential Plot,Srisailam Highway,22.05,1666,1323.0,New,Hyderabad
3148,Residential Plot,Srisailam Highway,25.05,1666,1503.0,New,Hyderabad
3149,Residential Plot,Kandukur,13.99,888,1575.0,New,Hyderabad
3150,Residential Plot,Mirkhanpet,13.99,888,1575.0,New,Hyderabad
3151,Residential Plot,Mirkhanpet,14.39,888,1620.0,New,Hyderabad
3152,Residential Plot,Mirkhanpet,13.19,888,1485.0,New,Hyderabad
3153,Residential Plot,Mirkhanpet,25.36,1055,2403.0,New,Hyderabad
3154,Residential Plot,Mirkhanpet,22.8,1055,2160.0,New,Hyderabad
3155,Residential Plot,Mirkhanpet,21.09,1055,1998.0,New,Hyderabad
3156,Residential Plot,Srisailam Highway,13.5,1000,1350.0,New,Hyderabad
3157,Residential Plot,Warangal Highway Aler,10.0,555,1800.0,Resale,Hyderabad
3158,Residential Plot,Nagarguda,33.0,2444,1350.0,New,Hyderabad
3159,Residential Plot,Meerkhanpet,15.91,888,1791.0,New,Hyderabad
3160,Residential Plot,Mirkhanpet,13.7,1111,1233.0,New,Hyderabad
3161,Residential Plot,Yacharam Mandal,22.0,1111,1980.0,New,Hyderabad
3162,Residential Plot,Mirkhanpet,26.7,1111,2403.0,New,Hyderabad
3163,Residential Plot,Kandukur,22.0,1111,1980.0,New,Hyderabad
3164,Residential Plot,Yacharam Mandal,18.3,1111,1647.0,New,Hyderabad
3165,Residential Plot,Yacharam Mandal,17.5,1111,1575.0,New,Hyderabad
3166,Residential Plot,Yacharam Mandal,15.6,1111,1404.0,New,Hyderabad
3167,Residential Plot,Mirkhanpet,13.7,1111,1233.0,New,Hyderabad
3168,Residential Plot,Srisailam Highway,13.5,1000,1350.0,New,Hyderabad
3169,Residential Plot,Srisailam Highway,14.85,1000,1485.0,New,Hyderabad
3170,Residential Plot,Mirkhanpet,27.0,1500,1800.0,New,Hyderabad
3171,Residential Plot,Yacharam,17.0,1144,1485.0,New,Hyderabad
3172,Residential Plot,Mansanpally Highway,24.69,1444,1710.0,New,Hyderabad
3173,Residential Plot,Mirkhanpet,13.99,888,1575.0,New,Hyderabad
3174,Residential Plot,Mirkhanpet,13.19,888,1485.0,New,Hyderabad
3175,Residential Plot,Tukkuguda,42.0,2333,1800.0,New,Hyderabad
3176,Residential Plot,Maheshwaram,21.0,1333,1575.0,New,Hyderabad
3177,Residential Plot,Maheshwaram,20.04,1333,1503.0,New,Hyderabad
3178,Residential Plot,Mirkhanpet,20.87,1388,1503.0,New,Hyderabad
3179,Residential Plot,Bhongir,48.0,1777,2700.0,New,Hyderabad
3180,Residential Plot,Bhuvanagiri,30.0,1666,1800.0,New,Hyderabad
3181,Residential Plot,Bhanur village,50.22,2000,2511.0,Resale,Hyderabad
3182,Residential Plot,Meerkhanpet,13.96,1055,1323.0,New,Hyderabad
3183,Residential Plot,Tukkuguda,27.5,1388,1980.0,New,Hyderabad
3184,Residential Plot,Tukkuguda,26.87,1388,1935.0,New,Hyderabad
3185,Residential Plot,Yacharam,15.67,1055,1485.0,New,Hyderabad
3186,Residential Plot,Mirkhanpet,14.69,1110,1323.0,New,Hyderabad
3187,Residential Plot,Mirkhanpet,14.84,999,1485.0,New,Hyderabad
3188,Residential Plot,Mirkhanpet,16.19,999,1620.0,New,Hyderabad
3189,Residential Plot,Meerkhanpet,33.06,944,3501.0,New,Hyderabad
3190,Residential Plot,Srisailam Highway,15.67,1055,1485.0,New,Hyderabad
3191,Residential Plot,Srisailam Highway,15.67,1055,1485.0,New,Hyderabad
3192,Residential Plot,Srisailam Highway,17.38,1055,1647.0,New,Hyderabad
3193,Residential Plot,Yacharam,15.67,1055,1485.0,New,Hyderabad
3194,Residential Plot,Nandiwanaparthy,15.67,1055,1485.0,New,Hyderabad
3195,Residential Plot,Nandiwanaparthy,17.38,1055,1647.0,New,Hyderabad
3196,Residential Plot,Mominpet,37.72,1886,2000.0,New,Hyderabad
3197,Residential Plot,Mominpet,40.78,1904,2142.0,New,Hyderabad
3198,Residential Plot,Mominpet,37.38,1888,1980.0,New,Hyderabad
3199,Residential Plot,Mominpet,31.1,1885,1650.0,New,Hyderabad
3200,Residential Plot,Medchal,85.44,3555,2403.0,Resale,Hyderabad
3201,Residential Plot,Medchal,85.44,3555,2403.0,Resale,Hyderabad
3202,Residential Plot,Medchal,85.44,3555,2403.0,Resale,Hyderabad
3203,Residential Plot,Ibrahimpatnam,8.0,370,2160.0,Resale,Hyderabad
3204,Residential Plot,Ghatkesar,22.47,1611,1395.0,New,Hyderabad
3205,Residential Plot,Ghatkesar,21.75,1611,1350.0,New,Hyderabad
3206,Residential Plot,Medchal,108.0,3034,3573.0,Resale,Hyderabad
3207,Residential Plot,Medchal,31.0,2870,1080.0,Resale,Hyderabad
3208,Residential Plot,Chegunta,42.0,1555,2700.0,New,Hyderabad
3209,Residential Plot,Chegunta,28.0,1555,1800.0,New,Hyderabad
3210,Residential Plot,Chegunta,80.0,2222,3600.0,New,Hyderabad
3211,Residential Plot,Chegunta,23.1,1555,1485.0,New,Hyderabad
3212,Residential Plot,Chegunta,40.0,2222,1800.0,New,Hyderabad
3213,Residential Plot,Maheshwaram,27.0,2000,1350.0,New,Hyderabad
3214,Residential Plot,Maheshwaram,36.0,2000,1800.0,New,Hyderabad
3215,Residential Plot,Maheshwaram,30.06,2000,1503.0,New,Hyderabad
3216,Residential Plot,Chegunta,23.1,1555,1485.0,New,Hyderabad
3217,Residential Plot,Medchal,33.6,3111,1080.0,Resale,Hyderabad
3218,Residential Plot,Medchal,56.0,3111,1800.0,Resale,Hyderabad
3219,Residential Plot,Medchal,108.0,3000,3600.0,Resale,Hyderabad
3220,Residential Plot,Kandukur,13.99,888,1575.0,New,Hyderabad
3221,Residential Plot,Kandukur,13.19,888,1485.0,New,Hyderabad
3222,Residential Plot,Bhuvanagiri,26.7,1111,2403.0,New,Hyderabad
3223,Residential Plot,Mirkhanpet,25.36,1055,2403.0,New,Hyderabad
3224,Residential Plot,Mirkhanpet,22.8,1055,2160.0,New,Hyderabad
3225,Residential Plot,Mirkhanpet,21.09,1055,1998.0,New,Hyderabad
3226,Residential Plot,Maheshwaram,19.2,1277,1503.0,New,Hyderabad
3227,Residential Plot,Shadnagar,21.58,1444,1494.0,New,Hyderabad
3228,Residential Plot,Shadnagar,25.09,1444,1737.0,New,Hyderabad
3229,Residential Plot,Shadnagar,21.58,1444,1494.0,New,Hyderabad
3230,Residential Plot,Mansanpally,23.0,1277,1800.0,New,Hyderabad
3231,Residential Plot,Mansanpally,23.0,1277,1800.0,New,Hyderabad
3232,Residential Plot,Medchal,32.4,3000,1080.0,Resale,Hyderabad
3233,Residential Plot,Medchal,33.6,3111,1080.0,Resale,Hyderabad
3234,Residential Plot,Adibatla,21.6,1500,1440.0,New,Hyderabad
3235,Residential Plot,Adibatla,22.95,1500,1530.0,New,Hyderabad
3236,Residential Plot,Sheriguda,62.0,3444,1800.0,New,Hyderabad
3237,Residential Plot,Sheriguda,51.77,3143,1647.0,New,Hyderabad
3238,Residential Plot,Bhuvanagiri,20.87,1388,1503.0,New,Hyderabad
3239,Residential Plot,Bhuvanagiri,12.0,1333,900.0,New,Hyderabad
3240,Residential Plot,Mansanpally,25.99,1444,1800.0,New,Hyderabad
3241,Residential Plot,Maheshwaram,24.69,1444,1710.0,New,Hyderabad
3242,Residential Plot,Tukkuguda,43.99,2222,1980.0,New,Hyderabad
3243,Residential Plot,Tukkuguda,39.99,2222,1800.0,New,Hyderabad
3244,Residential Plot,Kandukur,15.17,1022,1485.0,New,Hyderabad
3245,Residential Plot,Mirkhanpet,13.52,1022,1323.0,New,Hyderabad
3246,Residential Plot,Mirkhanpet,10.85,1022,1062.0,New,Hyderabad
3247,Residential Plot,Mirkhanpet,19.84,1499,1323.0,New,Hyderabad
3248,Residential Plot,Mirkhanpet,10.85,1022,1062.0,New,Hyderabad
3249,Residential Plot,Kandukur,24.99,1388,1800.0,New,Hyderabad
3250,Residential Plot,Mirkhanpet,20.87,1388,1503.0,New,Hyderabad
3251,Residential Plot,Mirkhanpet,19.84,1499,1323.0,New,Hyderabad
3252,Residential Plot,Medchal,74.76,3111,2403.0,New,Hyderabad
3253,Residential Plot,Medchal,74.76,3111,2403.0,New,Hyderabad
3254,Residential Plot,Medchal,74.76,3111,2403.0,New,Hyderabad
3255,Residential Plot,Hyderabad Warangal Bhopalpatnam Highway,25.05,1666,1503.0,New,Hyderabad
3256,Residential Plot,Bhuvanagiri,59.94,2000,2997.0,New,Hyderabad
3257,Residential Plot,Bhongir,30.06,2000,1503.0,New,Hyderabad
3258,Residential Plot,Bhuvanagiri,39.96,2000,1998.0,New,Hyderabad
3259,Residential Plot,Ibrahimpatnam,28.38,1888,1503.0,New,Hyderabad
3260,Residential Plot,Hyderabad Warangal Bhopalpatnam Highway,25.05,1666,1503.0,New,Hyderabad
3261,Residential Plot,Bhuvanagiri,59.94,2000,2997.0,New,Hyderabad
3262,Residential Plot,Bhongir,30.06,2000,1503.0,New,Hyderabad
3263,Residential Plot,Bhuvanagiri,39.96,2000,1998.0,New,Hyderabad
3264,Residential Plot,Ibrahimpatnam,28.38,1888,1503.0,New,Hyderabad
3265,Residential Plot,Ibrahimpatnam,28.38,1888,1503.0,New,Hyderabad
3266,Residential Plot,Ibrahimpatnam,28.38,1888,1503.0,New,Hyderabad
3267,Residential Plot,Mansanpally,26.0,1444,1800.0,New,Hyderabad
3268,Residential Plot,Sadashivpet,128.0,2111,6077.0,New,Hyderabad
3269,Residential Plot,Sadashivpet,170.0,2111,8053.0,New,Hyderabad
3270,Residential Plot,Sadashivpet,171.0,2111,8135.0,New,Hyderabad
3271,Residential Plot,Sadashivpet,169.0,2111,8048.0,New,Hyderabad
3272,Residential Plot,Sadashivpet,31.16,2111,1476.0,New,Hyderabad
3273,Residential Plot,Sadashivpet,113.0,2111,5358.0,New,Hyderabad
3274,Residential Plot,Sadashivpet,156.0,2111,7425.0,New,Hyderabad
3275,Residential Plot,Sadashivpet,161.0,2111,7658.0,New,Hyderabad
3276,Residential Plot,Sadashivpet,180.0,2111,8528.0,New,Hyderabad
3277,Residential Plot,Sadashivpet,157.0,2111,7480.0,New,Hyderabad
3278,Residential Plot,Sadashivpet,164.0,2111,7807.0,New,Hyderabad
3279,Residential Plot,Maheshwaram,25.99,12999,200.0,New,Hyderabad
3280,Residential Plot,Mirkhanpet,22.0,1222,1800.0,New,Hyderabad
3281,Residential Plot,Kandukur,18.37,1222,1503.0,New,Hyderabad
3282,Residential Plot,Yacharam Mandal,17.16,1222,1404.0,New,Hyderabad
3283,Residential Plot,Mirkhanpet,15.07,1222,1233.0,New,Hyderabad
3284,Residential Plot,Mansanpally,25.21,1444,1746.0,New,Hyderabad
3285,Residential Plot,Mansarpally,31.71,1444,2196.0,New,Hyderabad
3286,Residential Plot,Mansanpally,25.99,1444,1800.0,New,Hyderabad
3287,Residential Plot,Tukkuguda,46.72,1944,2403.0,New,Hyderabad
3288,Residential Plot,Tukkuguda,42.0,1944,2160.0,New,Hyderabad
3289,Residential Plot,Tukkuguda,38.5,1944,1980.0,New,Hyderabad
3290,Residential Plot,Tukkuguda,35.0,1944,1800.0,New,Hyderabad
3291,Residential Plot,Mirkhanpet,19.21,1166,1647.0,New,Hyderabad
3292,Residential Plot,Mirkhanpet,19.24,1168,1647.0,New,Hyderabad
