city,location,region,bhk,total_sqft,property_type,availability,price
Mumbai,Prabhat Mangeshi Era,Dombivali,2.0,962.0,Apartment,Under Construction,55.79
Mumbai,Prabhat Mangeshi Era,Dombivali,2.0,958.0,Apartment,Under Construction,55.56
Mumbai,JP North Barcelona,Mira Road East,1.0,712.0,Apartment,Under Construction,65.0
Mumbai,RNA NG N G Silver Spring Phase II,Mira Road East,1.0,720.0,Apartment,Under Construction,61.12
Mumbai,Raj Akshay,Mira Road East,1.0,670.0,Apartment,Under Construction,63.24
Mumbai,Amar Vinay Heritage,Mira Road East,1.0,680.0,Apartment,Under Construction,57.93
Mumbai,Raj Heritage 2,Mira Road East,1.0,700.0,Apartment,Under Construction,72.68
Mumbai,Raj Heritage 2,Mira Road East,1.0,700.0,Apartment,Ready to move,72.8
Mumbai,Raj Heritage 2,Mira Road East,1.0,700.0,Apartment,Ready to move,73.2
Mumbai,Raj Heritage 2,Mira Road East,3.0,1340.0,Apartment,Under Construction,129.0
Mumbai,MICL Aaradhya Highpark,Bhayandar East,1.0,760.0,Apartment,Under Construction,67.0
Mumbai,SK Imperial Heights,Mira Road East,1.0,674.0,Apartment,Under Construction,62.1
Mumbai,RNA NG NG Diamond Hill B Phase I,Bhayandar East,2.0,920.0,Apartment,Ready to move,82.0
Mumbai,Prabhat Mangeshi Era,Dombivali,2.0,960.0,Apartment,Under Construction,55.68
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1170.0,Apartment,Under Construction,122.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1152.0,Apartment,Under Construction,120.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1145.0,Apartment,Under Construction,119.0
Mumbai,JP North Barcelona,Mira Road East,2.0,1108.0,Apartment,Under Construction,117.0
Mumbai,JP North Barcelona,Mira Road East,3.0,1395.0,Apartment,Under Construction,140.0
Mumbai,JP North Barcelona,Mira Road East,2.0,1090.0,Apartment,Under Construction,112.0
Mumbai,JP North Barcelona,Mira Road East,2.0,966.0,Apartment,Under Construction,104.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1175.0,Apartment,Under Construction,124.0
Mumbai,JP North Barcelona,Mira Road East,2.0,970.0,Apartment,Under Construction,103.0
Mumbai,JP North Barcelona,Mira Road East,1.0,715.0,Apartment,Under Construction,75.68
Mumbai,JP North Barcelona,Mira Road East,1.0,675.0,Apartment,Under Construction,73.04
Mumbai,Strawberry Onyx,Mira Road East,1.0,700.0,Apartment,Under Construction,61.5
Mumbai,MICL Aaradhya Highpark,Bhayandar East,1.0,722.0,Apartment,Under Construction,81.09
Mumbai,MICL Aaradhya Highpark,Bhayandar East,1.0,715.0,Apartment,Under Construction,79.82
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1167.0,Apartment,Under Construction,98.92
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1010.0,Apartment,Under Construction,84.96
Mumbai,Space Residency,Mira Road East,1.0,766.0,Apartment,Under Construction,64.94
Mumbai,JP North Barcelona Wing D,Mira Road East,3.0,1570.0,Apartment,Under Construction,152.0
Mumbai,JP North Barcelona Wing D,Mira Road East,3.0,1555.0,Apartment,Under Construction,147.0
Mumbai,Dream Sky,Ulwe,1.0,715.0,Apartment,Ready to move,47.0
Mumbai,Sai Yashaskaram,Kharghar,3.0,1550.0,Apartment,Ready to move,190.0
Mumbai,Rudra Om Rudra,Kharghar,3.0,1750.0,Apartment,Ready to move,190.0
Mumbai,Reputed Builder Mangalmurti Complex,Vichumbe,1.0,775.0,Apartment,Ready to move,45.0
Mumbai,Raj Horizon,Mira Road East,2.0,990.0,Apartment,Ready to move,99.0
Mumbai,Nikita Indra Valley,Panvel,2.0,1090.0,Apartment,Ready to move,70.0
Mumbai,Marathon Nextown,Dombivali,1.0,400.0,Studio Apartment,Ready to move,21.99
Mumbai,Hubtown Gardenia,Mira Road East,1.0,646.0,Apartment,Ready to move,66.0
Mumbai,Reputed Builder Gokuldham CHS,Kharghar,1.0,650.0,Apartment,Ready to move,55.0
Mumbai,JP North Phase 6 Alexa,Mira Road East,1.0,445.0,Apartment,Ready to move,75.0
Mumbai,Haware Splendor,Kharghar,2.0,1050.0,Apartment,Ready to move,115.0
Mumbai,Paradise Sai Miracle,Kharghar,2.0,1256.0,Apartment,Ready to move,130.0
Mumbai,Satyam Peace Of Mind,Kharghar,2.0,1000.0,Apartment,Under Construction,90.0
Mumbai,Paradise Sai Mannat,Kharghar,3.0,1715.0,Apartment,Ready to move,199.0
Mumbai,Nisarg Hyde Park,Kharghar,3.0,1525.0,Apartment,Ready to move,158.0
Mumbai,Reputed Builder Jalvayu Vihar Phase 1,Kharghar,2.0,1150.0,Apartment,Ready to move,109.0
Mumbai,Reputed Builder Kasturi Heights,Kharghar,3.0,1500.0,Apartment,Ready to move,200.0
Mumbai,Sai Yashaskaram,Kharghar,2.0,1200.0,Apartment,Ready to move,125.0
Mumbai,Goodwill Paradise,Kharghar,2.0,1250.0,Apartment,Ready to move,130.0
Mumbai,Siddharth Geetanjali Jewel,Kharghar,2.0,1365.0,Apartment,Ready to move,150.0
Mumbai,Paradise Sai Pearls,Kharghar,2.0,1220.0,Apartment,Ready to move,110.0
Mumbai,Dosti West County,Thane West,2.0,990.0,Apartment,Ready to move,110.0
Mumbai,Sukhmani Arjan Niwas,Karanjade,1.0,500.0,Apartment,Ready to move,40.0
Mumbai,Rudra Om Rudra,Kharghar,3.0,1680.0,Apartment,Ready to move,210.0
Mumbai,Paradise Sai Crystals,Kharghar,3.0,1710.0,Apartment,Ready to move,175.0
Mumbai,Reputed Builder Haware Green Park,Kamothe,1.0,430.0,Studio Apartment,Ready to move,28.0
Mumbai,L And T Seawoods Residences North Towers,Seawoods,3.0,1631.0,Apartment,Under Construction,357.0
Mumbai,Thakur Vishnu Shivam Tower,Kandivali East,2.0,1200.0,Apartment,Ready to move,235.0
Mumbai,MICL Aradhya D And E Tower,Bhayandar East,1.0,710.0,Apartment,Ready to move,69.5
Mumbai,Proviso Maitri Icon,Kharghar,1.0,750.0,Apartment,Ready to move,62.0
Mumbai,Unique Poonam Estate Cluster 2,Mira Road East,2.0,995.0,Apartment,Ready to move,95.0
Mumbai,MAAD Nakoda Heights,Nala Sopara,2.0,850.0,Apartment,Ready to move,43.0
Mumbai,Akshar Shreeji Heights,Seawoods,4.0,2800.0,Apartment,Ready to move,490.00000000000006
Mumbai,Lokhandwala Spring Grove,Kandivali East,4.0,2240.0,Apartment,Ready to move,410.0
Mumbai,Kesar Gardens,Kharghar,3.0,1600.0,Apartment,Ready to move,162.0
Mumbai,Hetal Infra Riddhi Siddhi,Mira Road East,2.0,1020.0,Apartment,Under Construction,83.0
Mumbai,Kalpataru Srishti Namaah,Mira Road East,2.0,990.0,Apartment,Under Construction,91.5
Mumbai,PNK Imperial Heights,Mira Road East,2.0,1030.0,Apartment,Ready to move,85.0
Mumbai,Raj Akshay,Mira Road East,2.0,1100.0,Apartment,Under Construction,94.0
Mumbai,Kalpataru Srishti Namaah,Mira Road East,1.0,720.0,Apartment,Ready to move,72.2
Mumbai,Kalpataru Srishti Namaah,Mira Road East,1.0,720.0,Apartment,Ready to move,72.0
Mumbai,Sanghvi Ecocity Phase 3,Mira Road East,2.0,1045.0,Apartment,Under Construction,83.75
Mumbai,Sanghvi Ecocity,Mira Road East,1.0,690.0,Apartment,Ready to move,63.0
Mumbai,MICL Aradhya D And E Tower,Bhayandar East,1.0,750.0,Apartment,Under Construction,72.5
Mumbai,Prithvi Prithvi Pride Phase I,Mira Road East,2.0,1050.0,Apartment,Ready to move,86.0
Mumbai,Marathon Nexzone Acrux 2,Panvel,2.0,825.0,Apartment,Ready to move,63.0
Mumbai,Lodha Sterling,Thane West,3.0,1550.0,Apartment,Ready to move,290.0
Mumbai,Ajmera Bhakti Park,Wadala,3.0,1315.0,Apartment,Ready to move,360.0
Mumbai,Seasons Bachher Bhaveshwar Smriti CHSL,Santacruz West,3.0,1400.0,Apartment,Ready to move,611.0
Mumbai,Siddharth Geetanjali Heights,Kharghar,1.0,800.0,Apartment,Ready to move,65.0
Mumbai,Wadhwa Courtyard Rozanne,Thane West,3.0,1390.0,Apartment,Ready to move,330.0
Mumbai,DP Star Triveni,Bhandup West,1.0,588.0,Apartment,Under Construction,79.0
Mumbai,Swaraj Homes Balaji Avenue Apartment,Kamothe,2.0,1230.0,Apartment,Ready to move,110.0
Mumbai,Reputed Builder Rajesh Residency,Kamothe,2.0,1075.0,Apartment,Ready to move,84.0
Mumbai,Raj Heritage,Mira Road East,1.0,730.0,Apartment,Ready to move,66.0
Mumbai,Pramanik Walchand Paradise,Mira Road East,2.0,1100.0,Apartment,Ready to move,98.5
Mumbai,Shree Ramdev Heights,Mira Road East,1.0,690.0,Apartment,Ready to move,58.0
Mumbai,JP North Phase 6 Alexa,Mira Road East,1.0,770.0,Apartment,Ready to move,64.5
Mumbai,JP Codename Dream Home Tower C,Mira Road East,1.0,730.0,Apartment,Ready to move,61.9
Mumbai,Amar Vinay Heritage,Mira Road East,1.0,1040.0,Apartment,Ready to move,92.8
Mumbai,Amar Vinay Heritage,Mira Road East,2.0,970.0,Apartment,Ready to move,85.4
Mumbai,Strawberry The Address,Mira Road East,2.0,1060.0,Apartment,Ready to move,105.0
Mumbai,Amar Vinay Heritage,Mira Road East,1.0,770.0,Apartment,Ready to move,70.4
Mumbai,SKD Pinnacolo NX,Mira Road East,1.0,715.0,Apartment,Ready to move,63.5
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1105.0,Apartment,Under Construction,117.0
Mumbai,JP North Phase 6 Alexa,Mira Road East,1.0,710.0,Apartment,Ready to move,69.0
Mumbai,Sanghvi Ecocity Phase 3,Mira Road East,1.0,665.0,Apartment,Ready to move,64.3
Mumbai,Jangid Indrayani,Mira Road East,2.0,1100.0,Apartment,Ready to move,117.0
Mumbai,JP Codename Dream Home Tower C,Mira Road East,3.0,1360.0,Apartment,Ready to move,121.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1154.0,Apartment,Ready to move,118.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1145.0,Apartment,Ready to move,117.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1110.0,Apartment,Ready to move,114.0
Mumbai,RNA NG N G Diamond Hill D Phase II,Mira Road East,2.0,1050.0,Apartment,Ready to move,91.1
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1045.0,Apartment,Under Construction,88.56
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1000.0,Apartment,Ready to move,85.06
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1000.0,Apartment,Under Construction,84.96
Mumbai,Space Residence II Building No 4 B,Mira Road East,1.0,766.0,Apartment,Ready to move,65.1
Mumbai,Space Residence II Building No 4 B,Mira Road East,1.0,766.0,Apartment,Under Construction,64.94
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1105.0,Apartment,Ready to move,117.0
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1165.0,Apartment,Ready to move,99.08
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1165.0,Apartment,Under Construction,98.92
Mumbai,Space Residence II Building No 4 B,Mira Road East,2.0,1045.0,Apartment,Ready to move,88.66
Mumbai,JP Codename Dream Home Tower C,Mira Road East,2.0,1115.0,Apartment,Ready to move,98.43
Mumbai,JP Codename Dream Home Tower C,Mira Road East,2.0,1115.0,Apartment,Under Construction,98.38
Mumbai,JP Codename Dream Home Tower C,Mira Road East,2.0,985.0,Apartment,Under Construction,94.16
Mumbai,JP Codename Dream Home Tower C,Mira Road East,2.0,1111.0,Apartment,Ready to move,95.96
Mumbai,Amar Vinay Heritage,Mira Road East,1.0,710.0,Apartment,Ready to move,64.0
Mumbai,Amar Vinay Heritage,Mira Road East,2.0,1050.0,Apartment,Ready to move,92.5
Mumbai,JP Codename HOTCAKE,Mira Road East,1.0,640.0,Apartment,Ready to move,59.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1115.0,Apartment,Ready to move,120.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1110.0,Apartment,Ready to move,118.0
Mumbai,JP North Barcelona,Mira Road East,1.0,630.0,Apartment,Ready to move,65.0
Mumbai,Kalpataru Srishti Namaah,Mira Road East,2.0,1180.0,Apartment,Ready to move,109.0
Mumbai,SKD Pinnacolo NX,Mira Road East,2.0,1050.0,Apartment,Ready to move,95.5
Mumbai,Amar Vinay Heritage,Mira Road East,1.0,750.0,Apartment,Ready to move,70.5
Mumbai,Amar Vinay Heritage,Mira Road East,2.0,1079.0,Apartment,Under Construction,94.16
Mumbai,Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,Kandivali East,2.0,850.0,Apartment,Ready to move,215.0
Mumbai,Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,Kandivali East,2.0,1050.0,Apartment,Ready to move,235.0
Mumbai,Oberoi Sky City Tower E,Borivali East,3.0,1287.0,Apartment,Under Construction,420.0
Mumbai,Shapoorji Pallonji Alpine Shapoorji Pallonji,Kandivali East,2.0,1050.0,Apartment,Ready to move,242.0
Mumbai,UK Iridium,Kandivali East,2.0,690.0,Apartment,Under Construction,113.0
Mumbai,Evershine Millennium Paradise,Kandivali East,1.0,610.0,Apartment,Ready to move,105.0
Mumbai,Asaya Avisaa,Sanpada,4.0,2969.0,Apartment,Under Construction,520.0
Mumbai,L And T Seawoods Residences North Towers,Seawoods,3.0,1630.0,Apartment,Under Construction,357.0
Mumbai,Dosti Eastern Bay,Wadala,2.0,1000.0,Apartment,Under Construction,209.0
Mumbai,Usha Radhe Krishna Park,Karjat,1.0,420.0,Apartment,Ready to move,21.9
Mumbai,Shree Naman Premier,Andheri East,2.0,625.0,Apartment,Under Construction,153.0
Mumbai,Lodha Luxuria Priva,Thane West,2.0,1080.0,Apartment,Ready to move,124.0
Mumbai,Cllaro Urban Grandeur Bldg 2,Mira Road East,4.0,2340.0,Apartment,Under Construction,216.0
Mumbai,Dream Arihant Niwara Sky,Sion,3.0,1635.0,Apartment,Under Construction,245.00000000000003
Mumbai,Reputed Builder Nayan Apartment,Kamothe,1.0,695.0,Apartment,Ready to move,37.95
Mumbai,Reputed Builder Saya Park,Kalwa,1.0,654.0,Apartment,Ready to move,45.0
Mumbai,Natu 9 Riviera Hills,Thane West,3.0,1400.0,Apartment,Ready to move,170.0
Mumbai,Reputed Builder Anand Vihar Complex,Kalwa,2.0,851.0,Apartment,Ready to move,70.0
Mumbai,Cidco NRI Complex,Seawoods,3.0,3000.0,Independent House,Ready to move,599.0
Mumbai,Reputed Builder Tirupati Apartment,Kamothe,1.0,395.0,Studio Apartment,Ready to move,30.0
Mumbai,SHIVTEJ GROUP Mahima,Ulwe,2.0,950.0,Apartment,Ready to move,65.0
Mumbai,SPS White Lotus,Sector 23 Ulwe,2.0,910.0,Apartment,Ready to move,55.0
Mumbai,DP Star Trinetra,Bhandup West,2.0,970.0,Apartment,Under Construction,140.0
Mumbai,Sanghvi S3 Skyrise,Mira Road East,1.0,750.0,Apartment,Ready to move,61.0
Mumbai,Sanghvi Sanghvi S3 Ecocity Woods,Mira Road East,1.0,725.0,Apartment,Ready to move,63.0
Mumbai,JP Codename Dream Home Tower B,Mira Road East,1.0,720.0,Apartment,Ready to move,69.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1100.0,Apartment,Ready to move,110.0
Mumbai,JP North Barcelona Wing D,Mira Road East,3.0,1310.0,Apartment,Ready to move,140.0
Mumbai,JP North Barcelona Wing D,Mira Road East,2.0,1115.0,Apartment,Ready to move,105.0
Mumbai,Shree Nidhi Heights B Wing,Mira Road East,1.0,720.0,Apartment,Ready to move,58.0
Mumbai,Sanghvi S3 Skyrise,Mira Road East,1.0,730.0,Apartment,Ready to move,62.0
Mumbai,Sanghvi S3 Skyrise,Mira Road East,1.0,715.0,Apartment,Ready to move,60.0
Mumbai,Amar Vinay Heritage,Mira Road East,1.0,770.0,Apartment,Ready to move,70.39
Mumbai,Amar Vinay Heritage,Mira Road East,1.0,1040.0,Apartment,Ready to move,93.99
Mumbai,RNA NG Eclat,Andheri West,2.0,1100.0,Apartment,Ready to move,330.0
Mumbai,Chandak Chandak Nischay,Dahisar,1.0,567.0,Apartment,Under Construction,85.0
Mumbai,Raajyam Amity Apartments,Santacruz East,3.0,1800.0,Apartment,Ready to move,350.0
Mumbai,Chandak Chandak Nischay,Dahisar,2.0,583.0,Apartment,Under Construction,125.0
Mumbai,Bhoomi Heights,Borivali West,2.0,960.0,Apartment,Ready to move,195.0
Mumbai,Lodha Casa Bella,Dombivali,2.0,747.0,Apartment,Ready to move,43.4
Mumbai,Kakad Paradise Phase 2,Mira Road East,2.0,920.0,Apartment,Ready to move,88.0
Mumbai,Shree Adinath Symphony,Boisar,1.0,685.0,Apartment,Ready to move,22.5
Mumbai,Shree Adinath Symphony,Boisar,1.0,600.0,Apartment,Ready to move,19.0
Mumbai,Shree Adinath Symphony,Boisar,1.0,605.0,Apartment,Ready to move,19.05
Mumbai,Konnark Sai Krupa Premises,Kharghar,4.0,2400.0,Apartment,Ready to move,250.0
Mumbai,Paradise Sai Crystals,Kharghar,3.0,1710.0,Apartment,Ready to move,172.0
Mumbai,Hiranandani Meadows,Thane West,2.0,996.0,Apartment,Ready to move,165.0
Mumbai,ACME Ozone,Thane West,2.0,1135.0,Apartment,Ready to move,120.0
Mumbai,ACME Ozone,Thane West,3.0,1139.0,Apartment,Ready to move,120.0
Mumbai,ACME Ozone,Thane West,3.0,1532.0,Apartment,Ready to move,155.0
Mumbai,ACME Ozone,Thane West,2.0,1099.0,Apartment,Ready to move,118.0
Mumbai,Dotom Blumen,Vikhroli,1.0,599.0,Apartment,Under Construction,120.0
Mumbai,Shree Saibaba Grihanirmiti Ashar Metro Towers A And B Wings,Thane West,1.0,659.0,Apartment,Under Construction,88.0
Mumbai,Sayba Heritage,Kurla,1.0,571.0,Apartment,Under Construction,89.0
Mumbai,Sarvoday Onyx,Kalyan West,1.0,715.0,Apartment,Ready to move,50.0
Mumbai,Sai Mauli Shree Krupa Residency,Titwala,2.0,920.0,Apartment,Ready to move,39.5
Mumbai,Globe Paradise,Dombivali,2.0,1120.0,Apartment,Ready to move,100.0
Mumbai,Honest Kalyan Nagari,Kalyan West,1.0,660.0,Apartment,Ready to move,37.0
Mumbai,Sarvoday Patwardhan Baug,Thane West,2.0,825.0,Apartment,Ready to move,53.0
Mumbai,Sadguru Nakshtra,Titwala,1.0,655.0,Apartment,Ready to move,29.5
Mumbai,Konark Garden Phase IV,Badlapur East,1.0,685.0,Apartment,Ready to move,26.68
Mumbai,Vedant Vedant Residency,Badlapur East,1.0,610.0,Apartment,Ready to move,22.0
Mumbai,Deeplaxmi Shreeji Paraiso ,Badlapur East,2.0,1000.0,Apartment,Ready to move,53.82
Mumbai,Konark Garden Phase IV,Badlapur East,2.0,685.0,Apartment,Ready to move,27.68
Mumbai,Reputed Builder Jay Shastri Nagar Housing Limited,Mulund West,1.0,500.0,Apartment,Ready to move,77.0
Mumbai,Srishti Mayuresh Srishti,Bhandup West,1.0,585.0,Apartment,Ready to move,89.0
Mumbai,Ashar Maple Phase 1 Building No 2,Mulund West,2.0,950.0,Apartment,Ready to move,152.0
Mumbai,Srishti Solitaire,Bhandup West,1.0,650.0,Apartment,Ready to move,106.0
Mumbai,Srishti Oasis,Bhandup West,1.0,600.0,Apartment,Ready to move,89.0
Mumbai,Srishti Elegance,Bhandup West,2.0,700.0,Apartment,Ready to move,120.0
Mumbai,Srishti Elegance,Bhandup West,1.0,550.0,Apartment,Ready to move,80.0
Mumbai,Srishti Solitaire,Bhandup West,2.0,950.0,Apartment,Ready to move,158.0
Mumbai,Srishti Mayuresh Srishti,Bhandup West,2.0,800.0,Apartment,Ready to move,145.0
Mumbai,Reputed Builder Garden View,Seawoods,1.0,700.0,Apartment,Ready to move,75.0
Mumbai,Siddharth Enclave,Lower Parel,1.0,600.0,Apartment,Under Construction,180.0
Mumbai,Villa Aangan Villa,Dronagiri,1.0,625.0,Apartment,Ready to move,32.0
Mumbai,National Eden Garden,Dronagiri,1.0,700.0,Apartment,Ready to move,40.0
Mumbai,Maitri Maitri,Dronagiri,1.0,630.0,Apartment,Under Construction,33.0
Mumbai,Reputed Builder Senate,Kandivali East,2.0,665.0,Apartment,Ready to move,115.0
Mumbai,Aaron Shree Chamunda Harmony,Kamothe,2.0,1035.0,Apartment,Ready to move,91.5
Mumbai,Paradise Sai World City,Panvel,2.0,1537.0,Apartment,Under Construction,150.0
Mumbai,Ami Planet Venus,Kamothe,2.0,1050.0,Apartment,Ready to move,75.0
Mumbai,Rameshwar Niwas,Kamothe,1.0,680.0,Apartment,Ready to move,48.0
Mumbai,Metro Metro Tulsi Heights,Panvel,3.0,3000.0,Apartment,Ready to move,145.0
Mumbai,Marathon Nexzone Altis 2,Panvel,2.0,1025.0,Apartment,Ready to move,86.0
Mumbai,Reputed Builder Haware Green Park,Kamothe,2.0,764.0,Apartment,Ready to move,63.0
Mumbai,Aaron Shree Chamunda Harmony,Kamothe,1.0,685.0,Apartment,Ready to move,64.0
Mumbai,Ram Nagar Shanti Garden Sector 5 Bldg 9,Mira Road East,2.0,970.0,Apartment,Ready to move,73.0
Mumbai,Marathon Nextown,Dombivali,2.0,775.0,Apartment,Ready to move,45.0
Mumbai,Shree Adinath Symphony,Boisar,1.0,600.0,Apartment,Ready to move,18.9
Mumbai,Sanskruti Grapes Tower,Nala Sopara,1.0,600.0,Apartment,Ready to move,24.0
Mumbai,Reputed Builder Aditya Heights,Kharghar,2.0,1100.0,Apartment,Ready to move,105.0
Mumbai,Hiranandani The Walk,Thane West,2.0,700.0,Apartment,Ready to move,110.0
Mumbai,Reputed Builder New Lilly,Mira Road East,1.0,510.0,Apartment,Ready to move,48.0
Mumbai,Rashmi Hetal,Mira Road East,2.0,800.0,Apartment,Ready to move,65.01
Mumbai,Spenta Alta Vista,Chembur,3.0,1300.0,Apartment,Ready to move,275.0
Mumbai,Raunak City Sector IV D2,Kalyan West,2.0,600.0,Apartment,Ready to move,36.0
Mumbai,Reputed Builder Sarvodaya Garden Co-operative Housing Society,Kalyan West,1.0,625.0,Apartment,Ready to move,55.0
Mumbai,Sai Satyam Residency Apartments,Kalyan West,1.0,600.0,Apartment,Ready to move,39.0
Mumbai,Madhav Sansar,Kalyan West,2.0,927.0,Apartment,Ready to move,65.0
Mumbai,Sai Satyam Homes,Kalyan West,1.0,650.0,Apartment,Ready to move,40.5
Mumbai,RNA NG Regency,Thane West,1.0,610.0,Apartment,Ready to move,65.0
Mumbai,Reputed Builder Shruti Park,Thane West,1.0,512.0,Apartment,Ready to move,60.0
Mumbai,Shree Tirupati Siddeshwar Gardens,Thane West,2.0,720.0,Apartment,Ready to move,90.0
Mumbai,Swaraj Homes Highland CHS,Thane West,1.0,612.0,Apartment,Ready to move,80.0
Mumbai,Rajesh White City,Kandivali East,1.0,700.0,Apartment,Ready to move,130.0
Mumbai,Rajesh White City,Kandivali East,2.0,1300.0,Apartment,Ready to move,260.0
Mumbai,Lokhandwala Spring Leaf,Kandivali East,1.0,575.0,Apartment,Ready to move,95.0
Mumbai,Tulsi Aangan,Karjat,1.0,655.0,Apartment,Ready to move,33.5
Mumbai,Jai Gurudeo Complex,Kamothe,2.0,1150.0,Apartment,Ready to move,101.0
Mumbai,Ami Planet Venus,Kamothe,2.0,1150.0,Apartment,Ready to move,96.0
Mumbai,SRB Gurudeo CHS,Kamothe,2.0,1075.0,Apartment,Ready to move,95.0
Mumbai,Vub Group Veermaa Paradise,Kamothe,2.0,1125.0,Apartment,Ready to move,95.0
Mumbai,Aaron Shree Chamunda Harmony,Kamothe,1.0,665.0,Apartment,Ready to move,66.0
Mumbai,Tricity Luxuria,Panvel,2.0,1090.0,Apartment,Ready to move,95.0
Mumbai, Shree Krishna Tower,Sector 19 Kamothe,2.0,1230.0,Apartment,Ready to move,96.0
Mumbai,SRB Gurudeo CHS,Kamothe,2.0,1170.0,Apartment,Ready to move,85.0
